week;day;time;config_id;QTD_CTR;QTD_ASS;MOV;SECT_CONFIG
6;14/06/2024;21:17:00;"8.1.4";8;4;41;S16,S17|S12,S13,S14,S15|S11|S09,S10|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
6;14/06/2024;21:18:00;"8.1.4";8;4;41;S16,S17|S12,S13,S14,S15|S11|S09,S10|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
6;14/06/2024;21:19:00;"8.1.4";8;4;39;S16,S17|S12,S13,S14,S15|S11|S09,S10|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
6;14/06/2024;21:20:00;"8.1.4";8;4;39;S16,S17|S12,S13,S14,S15|S11|S09,S10|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
6;14/06/2024;21:21:00;"8.1.4";8;4;41;S16,S17|S12,S13,S14,S15|S11|S09,S10|S07,S08,S6F|S05,S06|S01,S02,S04|18F,S03,S18
6;14/06/2024;21:22:00;"7.249.3";7;3;42;S16,S17|S12,S13,S14,S15|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:23:00;"7.249.4";7;4;41;S16,S17|S12,S13,S14,S15|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:24:00;"7.249.5";7;5;39;S16,S17|S12,S13,S14,S15|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:25:00;"7.249.5";7;5;40;S16,S17|S12,S13,S14,S15|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:26:00;"7.249.5";7;5;41;S16,S17|S12,S13,S14,S15|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:27:00;"7.249.5";7;5;40;S16,S17|S12,S13,S14,S15|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:28:00;"6.135.4";6;4;41;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:29:00;"6.135.5";6;5;42;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:30:00;"6.135.5";6;5;43;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:31:00;"6.135.5";6;5;44;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:32:00;"6.135.5";6;5;46;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:33:00;"6.135.5";6;5;46;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:34:00;"6.135.5";6;5;45;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:35:00;"6.135.5";6;5;47;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:36:00;"6.135.5";6;5;46;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:37:00;"6.135.5";6;5;45;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:38:00;"6.135.5";6;5;45;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:39:00;"6.135.5";6;5;44;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:40:00;"6.135.5";6;5;44;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:41:00;"6.135.5";6;5;44;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:42:00;"6.135.5";6;5;46;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:43:00;"6.135.5";6;5;43;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:44:00;"6.135.5";6;5;43;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:45:00;"6.135.5";6;5;43;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:46:00;"6.135.5";6;5;38;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:47:00;"6.135.5";6;5;35;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S01,S02,S03,S04|18F,S05,S06,S18
6;14/06/2024;21:48:00;"6.24.5";6;5;34;S12,S13,S14,S15,S16,S17|S11|S09,S10|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
6;14/06/2024;21:49:00;"5.49.4";5;4;31;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;21:50:00;"5.49.4";5;4;31;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;21:51:00;"5.49.4";5;4;33;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;21:52:00;"5.49.4";5;4;32;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;21:53:00;"5.49.5";5;5;30;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;21:54:00;"5.49.5";5;5;28;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;21:55:00;"5.49.5";5;5;30;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;21:56:00;"5.49.5";5;5;30;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;21:57:00;"5.49.5";5;5;29;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;21:58:00;"5.49.5";5;5;29;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;21:59:00;"5.49.5";5;5;28;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:00:00;"5.49.5";5;5;30;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:01:00;"5.49.5";5;5;30;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:02:00;"5.49.5";5;5;29;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:03:00;"5.49.5";5;5;32;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:04:00;"5.49.5";5;5;35;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:05:00;"5.49.5";5;5;35;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:06:00;"5.49.5";5;5;38;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:07:00;"5.49.5";5;5;39;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:08:00;"6.164.6";6;6;42;S12,S13,S14,S15,S16,S17|S11|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:09:00;"6.164.6";6;6;44;S12,S13,S14,S15,S16,S17|S11|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:10:00;"6.164.6";6;6;44;S12,S13,S14,S15,S16,S17|S11|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:11:00;"6.164.6";6;6;47;S12,S13,S14,S15,S16,S17|S11|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:12:00;"6.164.6";6;6;48;S12,S13,S14,S15,S16,S17|S11|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:13:00;"6.164.6";6;6;49;S12,S13,S14,S15,S16,S17|S11|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:14:00;"6.211.6";6;6;49;S12,S13,S14,S15,S16|S11,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:15:00;"6.211.6";6;6;50;S12,S13,S14,S15,S16|S11,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:16:00;"6.211.6";6;6;51;S12,S13,S14,S15,S16|S11,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:17:00;"6.211.6";6;6;52;S12,S13,S14,S15,S16|S11,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:18:00;"6.212.6";6;6;56;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:19:00;"6.212.6";6;6;56;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:20:00;"6.212.6";6;6;56;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:21:00;"6.212.6";6;6;58;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:22:00;"6.212.6";6;6;58;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:23:00;"6.212.6";6;6;58;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:24:00;"6.212.6";6;6;58;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:25:00;"6.212.6";6;6;55;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:26:00;"6.212.6";6;6;56;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:27:00;"6.212.6";6;6;56;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:28:00;"6.212.6";6;6;56;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:29:00;"6.212.6";6;6;56;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:30:00;"6.212.6";6;6;53;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:31:00;"6.212.6";6;6;51;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:32:00;"6.212.6";6;6;50;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:33:00;"6.212.6";6;6;53;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:34:00;"6.212.6";6;6;54;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:35:00;"6.212.6";6;6;52;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:36:00;"6.212.6";6;6;52;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:37:00;"6.212.6";6;6;52;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:38:00;"6.212.6";6;6;50;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:39:00;"6.212.6";6;6;52;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:40:00;"6.212.6";6;6;52;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:41:00;"6.212.6";6;6;50;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:42:00;"6.212.6";6;6;50;S12,S13,S14,S15|S11,S16,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:43:00;"6.211.6";6;6;49;S12,S13,S14,S15,S16|S11,S17|S09,S10|S06,S07,S08,S6F|S05|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:44:00;"5.144.5";5;5;46;S12,S13,S14,S15,S16|S11,S17|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:45:00;"5.144.5";5;5;45;S12,S13,S14,S15,S16|S11,S17|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:46:00;"5.144.5";5;5;46;S12,S13,S14,S15,S16|S11,S17|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:47:00;"5.144.5";5;5;46;S12,S13,S14,S15,S16|S11,S17|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:48:00;"5.144.5";5;5;46;S12,S13,S14,S15,S16|S11,S17|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:49:00;"5.144.5";5;5;47;S12,S13,S14,S15,S16|S11,S17|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:50:00;"5.144.5";5;5;45;S12,S13,S14,S15,S16|S11,S17|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:51:00;"5.144.5";5;5;46;S12,S13,S14,S15,S16|S11,S17|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:52:00;"5.144.5";5;5;47;S12,S13,S14,S15,S16|S11,S17|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:53:00;"5.144.5";5;5;46;S12,S13,S14,S15,S16|S11,S17|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:54:00;"5.49.5";5;5;47;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:55:00;"5.49.5";5;5;47;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:56:00;"5.49.5";5;5;44;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:57:00;"5.49.5";5;5;44;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:58:00;"5.49.5";5;5;45;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;22:59:00;"5.49.5";5;5;44;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:00:00;"5.49.5";5;5;45;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:01:00;"5.49.5";5;5;43;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:02:00;"5.49.5";5;5;43;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:03:00;"5.49.4";5;4;43;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:04:00;"5.49.4";5;4;42;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:05:00;"5.49.4";5;4;43;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:06:00;"5.49.4";5;4;43;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:07:00;"5.49.4";5;4;43;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:08:00;"5.49.4";5;4;42;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:09:00;"5.49.4";5;4;40;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:10:00;"5.49.4";5;4;40;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:11:00;"5.49.4";5;4;39;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:12:00;"5.49.4";5;4;39;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:13:00;"5.49.4";5;4;42;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:14:00;"5.49.4";5;4;41;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:15:00;"5.49.4";5;4;42;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:16:00;"5.49.4";5;4;43;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:17:00;"5.49.4";5;4;44;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:18:00;"5.49.4";5;4;44;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:19:00;"5.49.4";5;4;45;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:20:00;"5.49.4";5;4;45;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:21:00;"5.49.4";5;4;43;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:22:00;"5.49.4";5;4;41;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:23:00;"5.49.4";5;4;40;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:24:00;"5.49.4";5;4;38;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:25:00;"5.49.4";5;4;39;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:26:00;"5.49.4";5;4;39;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:27:00;"5.49.4";5;4;39;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:28:00;"5.49.4";5;4;37;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:29:00;"5.49.4";5;4;36;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:30:00;"5.49.4";5;4;35;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:31:00;"5.49.4";5;4;33;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:32:00;"5.49.4";5;4;34;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:33:00;"5.49.4";5;4;34;S12,S13,S14,S15,S16,S17|S11|S09,S10|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:34:00;"4.6.4";4;4;33;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:35:00;"4.6.4";4;4;36;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:36:00;"4.6.4";4;4;37;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:37:00;"4.6.4";4;4;36;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:38:00;"4.6.4";4;4;36;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:39:00;"4.6.4";4;4;36;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:40:00;"4.6.4";4;4;35;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:41:00;"4.6.4";4;4;34;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:42:00;"4.6.4";4;4;34;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:43:00;"4.6.4";4;4;32;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:44:00;"4.6.4";4;4;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:45:00;"4.6.4";4;4;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:46:00;"4.6.4";4;4;31;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:47:00;"4.6.4";4;4;30;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:48:00;"4.6.4";4;4;29;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:49:00;"4.6.4";4;4;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:50:00;"4.6.4";4;4;27;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:51:00;"4.6.4";4;4;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
6;14/06/2024;23:52:00;"4.6.4";4;4;28;S12,S13,S14,S15,S16,S17|S09,S10,S11|S05,S06,S07,S08,S6F|18F,S01,S02,S03,S04,S18
